Employee_ID,Name,Department,Gender,Age,Experience_Years,Salary,Performance_Score,Attendance_Percent,City
4695,Ali Khan,IT,Female,37.0,1,51654.0,2.2,77.0,Islamabad
4696,Nida Malik,Finance,Female,,33,189217.0,4.2,83.0,Karachi
4697,Ayesha Noor,Marketing,Female,40.0,2,76529.0,4.8,,Lahore
4698,Faizan Ahmed,IT,Male,47.0,0,129349.0,2.0,78.0,Karachi
4699,Nida Malik,IT,Female,35.0,30,202450.0,1.1,,Lahore
4700,Hina Shah,HR,Male,47.0,22,41665.0,2.6,80.0,Lahore
4701,Hina Shah,Finance,Female,41.0,19,87475.0,2.3,78.0,Islamabad
4702,Ali Khan,IT,Female,38.0,15,234534.0,3.7,85.0,Multan
4703,Nida Malik,Marketing,Female,20.0,31,240911.0,3.0,94.0,Karachi
4704,Sara Ahmed,Marketing,Female,,16,72802.0,2.6,99.0,Peshawar
4705,Nasir Khan,IT,Female,53.0,17,102892.0,1.9,63.0,Karachi
4706,Hina Shah,Operations,Male,59.0,3,195824.0,4.3,80.0,Peshawar
4707,Sara Ahmed,Operations,Male,25.0,34,61362.0,2.0,62.0,Quetta
4708,Imran Raza,Finance,Male,47.0,22,207062.0,1.2,64.0,Lahore
4709,Ayesha Noor,Marketing,Female,22.0,14,203198.0,3.3,88.0,Karachi
4710,Nasir Khan,Operations,Male,50.0,12,234232.0,2.3,78.0,Lahore
4711,Usman Ali,Marketing,Male,35.0,13,64338.0,3.8,76.0,Multan
4712,Faizan Ahmed,Finance,Female,36.0,13,118004.0,1.3,93.0,Karachi
4713,Sana Iqbal,Finance,Female,46.0,4,121464.0,4.9,79.0,Quetta
4714,Ayesha Noor,Operations,Male,43.0,21,246398.0,,87.0,Karachi
4715,Nasir Khan,IT,Male,39.0,27,177186.0,2.4,68.0,Quetta
4716,Faizan Ahmed,Sales,Male,51.0,3,27120.0,2.9,62.0,Lahore
4717,Nasir Khan,,Male,54.0,28,135289.0,4.6,69.0,Islamabad
4718,Nida Malik,Sales,Male,32.0,34,25785.0,3.9,80.0,Multan
4719,Imran Raza,Sales,Male,39.0,19,81925.0,1.6,63.0,Peshawar
4720,Zainab Ali,Marketing,Male,21.0,34,91473.0,2.8,81.0,Lahore
4721,Sana Iqbal,Finance,Female,23.0,34,133185.0,3.2,66.0,Multan
4722,Ali Khan,Marketing,Male,46.0,19,54969.0,3.8,71.0,Multan
4723,Nasir Khan,Operations,Female,44.0,1,90236.0,3.3,70.0,Islamabad
4724,Faizan Ahmed,HR,Female,23.0,17,249895.0,,81.0,Lahore
4725,Faizan Ahmed,Operations,Female,51.0,29,126416.0,4.1,88.0,Lahore
4726,Nida Malik,,Male,36.0,28,41297.0,2.5,86.0,Karachi
4727,Sara Ahmed,HR,Male,20.0,21,,4.9,79.0,Quetta
4728,Ayesha Noor,Marketing,Female,52.0,28,130741.0,4.8,73.0,Quetta
4729,Zainab Ali,Marketing,Male,49.0,9,226142.0,3.8,,Karachi
4730,Bilal Khan,Operations,Male,24.0,19,165601.0,4.5,74.0,Karachi
4731,Ali Khan,Marketing,Female,31.0,15,178085.0,2.6,87.0,Lahore
4732,Usman Ali,Marketing,Male,57.0,5,55089.0,3.3,69.0,Quetta
4733,Bilal Khan,Sales,Female,51.0,16,31171.0,2.1,62.0,Lahore
4734,Ayesha Noor,IT,Female,57.0,5,197301.0,4.5,71.0,Islamabad
4735,Ali Khan,Sales,Female,36.0,21,42874.0,2.9,72.0,Islamabad
4736,Faizan Ahmed,Marketing,Female,59.0,17,194881.0,3.1,98.0,Karachi
4737,Usman Ali,Finance,Male,51.0,31,215537.0,4.5,93.0,Quetta
4738,Nasir Khan,Sales,Female,43.0,27,84024.0,4.2,60.0,Islamabad
4739,Sara Ahmed,Marketing,Male,31.0,9,46153.0,2.3,97.0,Quetta
4740,Zainab Ali,Marketing,Male,50.0,21,129693.0,1.3,84.0,Quetta
4741,Nasir Khan,IT,Male,38.0,27,184501.0,1.6,78.0,Peshawar
4742,Sara Ahmed,Operations,Male,48.0,14,82753.0,2.4,84.0,Islamabad
4743,Imran Raza,HR,Female,40.0,28,162713.0,2.2,65.0,Islamabad
4744,Nida Malik,Sales,Female,45.0,6,198473.0,1.2,63.0,Lahore
4745,Ali Khan,,Female,47.0,33,114075.0,2.7,85.0,Lahore
4746,Nasir Khan,Sales,Female,36.0,31,181439.0,1.4,85.0,Multan
4747,Sara Ahmed,Marketing,Female,28.0,1,177798.0,1.9,85.0,Quetta
4748,Bilal Khan,IT,Male,40.0,25,29677.0,4.1,73.0,Karachi
4749,Nida Malik,Marketing,Female,53.0,10,,,91.0,Lahore
4750,Sara Ahmed,Marketing,Male,30.0,24,82766.0,2.5,87.0,Lahore
4751,Hina Shah,Operations,Male,39.0,18,180768.0,1.7,61.0,Multan
4752,Imran Raza,Finance,Female,58.0,19,207444.0,4.5,80.0,Multan
4753,Ayesha Noor,IT,Male,35.0,32,111049.0,4.6,73.0,Quetta
4754,Nasir Khan,Sales,Male,48.0,16,101693.0,3.1,96.0,Multan
4755,Zainab Ali,HR,Female,20.0,29,82414.0,4.7,,Islamabad
4756,Imran Raza,Sales,Female,37.0,17,168904.0,2.9,64.0,Lahore
4757,Nida Malik,Marketing,Female,41.0,31,154807.0,1.4,97.0,Karachi
4758,Hina Shah,IT,Male,27.0,3,,1.1,61.0,Quetta
4759,Ali Khan,IT,Female,26.0,31,161497.0,1.5,60.0,Islamabad
4760,Bilal Khan,IT,Female,44.0,18,28900.0,3.5,81.0,Peshawar
4761,Zainab Ali,Finance,Male,49.0,2,102347.0,2.3,84.0,Karachi
4762,Nasir Khan,Sales,Female,53.0,27,230070.0,3.6,89.0,Multan
4763,Zainab Ali,Finance,Male,30.0,5,151004.0,3.0,68.0,Islamabad
4764,Imran Raza,Operations,Male,34.0,16,149463.0,2.3,96.0,Quetta
4765,Nida Malik,HR,Female,54.0,4,54134.0,1.9,69.0,Peshawar
4766,Ali Khan,Operations,Male,42.0,18,238514.0,1.3,74.0,Multan
4767,Faizan Ahmed,Marketing,Male,40.0,34,27817.0,4.1,62.0,Multan
4768,Hina Shah,,Female,47.0,21,95486.0,4.3,67.0,Karachi
4769,Nasir Khan,Finance,Female,32.0,23,191679.0,3.2,84.0,Lahore
4770,Faizan Ahmed,Operations,Female,53.0,9,245881.0,1.6,,Lahore
4771,Bilal Khan,,Male,57.0,1,229099.0,2.1,80.0,Karachi
4772,Ali Khan,IT,Male,25.0,27,229622.0,4.8,93.0,Lahore
4773,Sana Iqbal,Marketing,Female,23.0,16,163763.0,,86.0,Quetta
4774,Sana Iqbal,Sales,Female,24.0,5,90978.0,1.2,68.0,Karachi
4775,Ali Khan,Operations,Female,59.0,4,178850.0,3.2,69.0,Karachi
4776,Hina Shah,Marketing,Male,25.0,6,82154.0,,86.0,Multan
4777,Usman Ali,IT,Female,40.0,31,117195.0,4.8,84.0,Lahore
4778,Faizan Ahmed,Marketing,Male,47.0,3,73788.0,3.3,72.0,Multan
4779,Sara Ahmed,Finance,Female,22.0,20,118039.0,4.9,63.0,Karachi
4780,Zainab Ali,,Male,42.0,31,34413.0,4.1,,Peshawar
4781,Nasir Khan,Finance,Male,27.0,17,139113.0,3.9,71.0,Karachi
4782,Usman Ali,HR,Female,38.0,32,233249.0,4.3,84.0,Lahore
4783,Sara Ahmed,Marketing,Male,30.0,13,68400.0,3.4,75.0,Lahore
4784,Nida Malik,,Male,29.0,5,54899.0,1.0,98.0,Lahore
4785,Nasir Khan,Marketing,Female,47.0,10,137683.0,2.6,61.0,Lahore
4786,Nasir Khan,IT,Female,39.0,19,248546.0,1.9,68.0,Quetta
4787,Sana Iqbal,Marketing,Male,47.0,28,70463.0,2.7,72.0,Lahore
4788,Hina Shah,HR,Male,,34,25894.0,2.9,73.0,Peshawar
4789,Nida Malik,Finance,Male,27.0,15,135398.0,1.5,71.0,Karachi
4790,Zainab Ali,Sales,Female,38.0,6,191093.0,1.1,94.0,Islamabad
4791,Ayesha Noor,Marketing,Male,40.0,30,154611.0,1.6,81.0,Islamabad
4792,Sara Ahmed,Marketing,Male,37.0,5,113777.0,4.4,80.0,Quetta
4793,Sana Iqbal,Finance,Female,28.0,28,71442.0,4.0,62.0,Islamabad
4794,Nasir Khan,Sales,Female,23.0,26,144681.0,4.2,81.0,Lahore
4795,Usman Ali,Operations,Female,44.0,1,242627.0,2.1,68.0,Islamabad
4796,Sana Iqbal,Marketing,Female,53.0,21,183863.0,1.9,99.0,Peshawar
4797,Sara Ahmed,Marketing,Female,28.0,8,245800.0,1.1,62.0,Multan
4798,Sara Ahmed,Operations,Male,28.0,10,68520.0,2.9,90.0,Lahore
4799,Hina Shah,HR,Male,37.0,15,128137.0,2.5,96.0,Islamabad
4800,Nasir Khan,HR,Male,30.0,12,54899.0,4.3,65.0,Lahore
4801,Nida Malik,IT,Female,32.0,17,203874.0,3.7,73.0,Quetta
4802,Faizan Ahmed,Finance,Female,,24,103107.0,1.6,78.0,Peshawar
4803,Ayesha Noor,Sales,Female,28.0,32,156443.0,4.9,77.0,Karachi
4804,Hina Shah,Marketing,Male,35.0,9,55193.0,4.1,66.0,Multan
4805,Bilal Khan,Marketing,Female,23.0,29,216819.0,3.9,95.0,Lahore
4806,Nasir Khan,IT,Female,53.0,0,236994.0,,88.0,Peshawar
4807,Hina Shah,Marketing,Female,26.0,32,130302.0,4.6,62.0,Quetta
4808,Zainab Ali,Finance,Male,34.0,14,39464.0,2.9,72.0,Quetta
4809,Ayesha Noor,IT,Female,57.0,28,108323.0,2.2,95.0,Peshawar
4810,Sana Iqbal,Finance,Female,30.0,1,242594.0,3.6,84.0,Islamabad
4811,Ali Khan,IT,Male,51.0,10,74025.0,1.8,87.0,Peshawar
4812,Bilal Khan,Marketing,Female,46.0,33,119187.0,4.6,97.0,Islamabad
4813,Imran Raza,IT,Female,49.0,18,136710.0,4.4,70.0,Islamabad
4814,Hina Shah,HR,Female,36.0,1,,2.9,68.0,Peshawar
4815,Sara Ahmed,Sales,Male,55.0,19,185944.0,1.8,81.0,Quetta
4816,Faizan Ahmed,Marketing,Female,38.0,30,101248.0,3.0,80.0,Karachi
4817,Ali Khan,Operations,Female,26.0,3,221069.0,1.6,78.0,Karachi
4818,Hina Shah,Sales,Male,40.0,28,107927.0,2.1,92.0,Peshawar
4819,Hina Shah,Marketing,Male,47.0,29,249530.0,2.9,63.0,Lahore
4820,Usman Ali,Sales,Female,22.0,12,25667.0,1.1,92.0,Peshawar
4821,Usman Ali,HR,Male,33.0,14,172397.0,4.1,75.0,Karachi
4822,Ali Khan,Sales,Female,21.0,19,223054.0,1.8,60.0,Multan
4823,Nida Malik,IT,Male,48.0,33,40890.0,4.5,74.0,Peshawar
4824,Sana Iqbal,Sales,Female,37.0,27,182555.0,1.1,81.0,Multan
4825,Usman Ali,Marketing,Female,56.0,19,248551.0,3.1,91.0,Multan
4826,Sara Ahmed,Operations,Female,43.0,24,248289.0,4.1,96.0,Multan
4827,Bilal Khan,Operations,Male,31.0,26,194157.0,2.0,82.0,Quetta
4828,Imran Raza,Finance,Male,51.0,29,126333.0,3.8,92.0,Karachi
4829,Ayesha Noor,Sales,Female,37.0,19,66000.0,3.9,99.0,Karachi
4830,Imran Raza,Operations,Female,32.0,0,169097.0,3.6,81.0,Karachi
4831,Imran Raza,Sales,Female,23.0,34,145580.0,2.5,99.0,Quetta
4832,Ayesha Noor,Operations,Female,42.0,23,54940.0,4.1,71.0,Karachi
4833,Usman Ali,Sales,Male,29.0,24,,3.5,77.0,Lahore
4834,Ali Khan,Marketing,Male,24.0,11,144492.0,3.4,91.0,Karachi
4835,Ayesha Noor,Sales,Female,59.0,10,244371.0,4.3,62.0,Peshawar
4836,Sana Iqbal,Marketing,Male,33.0,29,49701.0,2.0,95.0,Lahore
4837,Sana Iqbal,Marketing,Male,53.0,12,107697.0,1.9,60.0,Islamabad
4838,Nasir Khan,Finance,Male,47.0,24,66795.0,2.5,84.0,Karachi
4839,Zainab Ali,Operations,Female,27.0,24,115990.0,1.3,79.0,Islamabad
4840,Nida Malik,IT,Female,35.0,16,38115.0,2.3,76.0,Islamabad
4841,Bilal Khan,Marketing,Male,50.0,11,195110.0,2.6,81.0,Quetta
4842,Faizan Ahmed,Operations,Male,,10,155845.0,3.0,,Peshawar
4843,Usman Ali,HR,Female,22.0,9,81433.0,2.0,85.0,Multan
4844,Nida Malik,Sales,Female,48.0,16,71999.0,4.6,86.0,Peshawar
4845,Ayesha Noor,HR,Female,55.0,15,99564.0,2.1,93.0,Islamabad
4846,Zainab Ali,Sales,Male,,19,197556.0,4.4,82.0,Quetta
4847,Faizan Ahmed,Finance,Male,23.0,4,132747.0,2.8,75.0,Lahore
4848,Bilal Khan,,Male,28.0,31,163760.0,,73.0,Karachi
4849,Bilal Khan,,Female,36.0,26,48255.0,1.4,73.0,Multan
4850,Usman Ali,Marketing,Female,39.0,3,104747.0,3.2,85.0,Lahore
4851,Ayesha Noor,Sales,Female,33.0,6,,4.8,86.0,Karachi
4852,Nida Malik,IT,Female,48.0,13,202689.0,3.7,99.0,Islamabad
4853,Ali Khan,Marketing,Female,32.0,23,198180.0,4.3,63.0,Quetta
4854,Nida Malik,IT,Male,55.0,17,197331.0,,68.0,Quetta
4855,Nida Malik,,Male,36.0,0,102049.0,,86.0,Multan
4856,Bilal Khan,Finance,Male,23.0,16,226641.0,2.4,98.0,Multan
4857,Ali Khan,Finance,Female,39.0,25,91057.0,2.9,,Peshawar
4858,Ali Khan,Marketing,Male,30.0,21,234864.0,1.8,84.0,Multan
4859,Usman Ali,HR,Female,41.0,17,51293.0,2.9,77.0,Peshawar
4860,Faizan Ahmed,Sales,Male,27.0,27,55607.0,3.1,89.0,Lahore
4861,Hina Shah,Marketing,Male,47.0,20,168865.0,3.5,96.0,Multan
4862,Imran Raza,Marketing,Female,49.0,32,115413.0,4.5,75.0,Peshawar
4863,Imran Raza,Finance,Male,52.0,29,132148.0,2.2,71.0,Karachi
4864,Bilal Khan,IT,Male,52.0,7,61069.0,4.9,76.0,Quetta
4865,Hina Shah,Sales,Male,55.0,29,111079.0,4.4,84.0,Quetta
4866,Faizan Ahmed,IT,Male,46.0,8,183285.0,2.6,74.0,Islamabad
4867,Hina Shah,Operations,Male,39.0,32,174735.0,1.9,84.0,Islamabad
4868,Usman Ali,Operations,Male,52.0,28,67582.0,1.3,80.0,Multan
4869,Nida Malik,Sales,Male,44.0,30,220766.0,1.9,78.0,Multan
4870,Bilal Khan,HR,Female,38.0,2,119526.0,4.5,83.0,Lahore
4871,Ali Khan,Operations,Male,40.0,10,190521.0,2.2,66.0,Islamabad
4872,Sana Iqbal,Finance,Female,52.0,4,38116.0,1.6,71.0,Karachi
4873,Bilal Khan,HR,Male,22.0,30,,1.1,98.0,Peshawar
4874,Imran Raza,Marketing,Female,33.0,19,28706.0,2.2,70.0,Peshawar
4875,Faizan Ahmed,,Female,34.0,3,41147.0,1.9,92.0,Lahore
4876,Hina Shah,Finance,Male,52.0,7,176615.0,1.4,84.0,Peshawar
4877,Faizan Ahmed,,Female,41.0,34,124147.0,4.8,98.0,Quetta
4878,Usman Ali,HR,Female,20.0,12,33895.0,2.1,93.0,Peshawar
4879,Bilal Khan,Sales,Male,50.0,4,87058.0,1.0,70.0,Islamabad
4880,Ayesha Noor,Marketing,Female,54.0,18,,4.8,,Quetta
4881,Bilal Khan,IT,Male,39.0,17,189086.0,3.3,91.0,Islamabad
4882,Ali Khan,,Female,51.0,32,38251.0,,74.0,Islamabad
4883,Bilal Khan,Sales,Female,31.0,3,,1.1,99.0,Lahore
4884,Zainab Ali,HR,Female,35.0,17,30109.0,1.4,74.0,Lahore
4885,Usman Ali,HR,Female,27.0,23,49632.0,3.4,66.0,Quetta
4886,Sara Ahmed,Finance,Male,33.0,28,168223.0,,96.0,Peshawar
4887,Usman Ali,Finance,Male,37.0,30,202237.0,3.3,99.0,Multan
4888,Hina Shah,IT,Male,49.0,27,80276.0,3.6,61.0,Multan
4889,Sana Iqbal,Sales,Male,52.0,8,31325.0,1.6,65.0,Karachi
4890,Sara Ahmed,IT,Male,53.0,25,244299.0,3.0,95.0,Peshawar
4891,Hina Shah,IT,Female,53.0,1,119964.0,,98.0,Quetta
4892,Hina Shah,,Male,26.0,5,231658.0,4.3,97.0,Karachi
4893,Ali Khan,IT,Female,25.0,28,26912.0,3.9,87.0,Islamabad
4894,Ali Khan,IT,Male,25.0,25,193061.0,3.1,81.0,Islamabad
4895,Nasir Khan,Marketing,Male,41.0,27,,2.6,96.0,Karachi
4896,Nida Malik,Finance,Male,27.0,6,58034.0,2.8,64.0,Islamabad
4897,Imran Raza,Finance,Male,56.0,33,110402.0,4.1,77.0,Peshawar
4898,Nida Malik,Sales,Female,34.0,9,202750.0,3.2,70.0,Lahore
4899,Nida Malik,Finance,Male,45.0,21,116792.0,4.1,67.0,Multan
4900,Sana Iqbal,Operations,Female,58.0,26,118305.0,4.9,79.0,Peshawar
4901,Imran Raza,Sales,Female,,21,75683.0,3.6,70.0,Islamabad
4902,Ayesha Noor,Marketing,Male,29.0,18,166270.0,3.4,86.0,Lahore
4903,Sara Ahmed,Finance,Female,22.0,8,119817.0,2.6,88.0,Peshawar
4904,Faizan Ahmed,Marketing,Female,49.0,18,226172.0,1.8,,Multan
4905,Nida Malik,Finance,Male,41.0,1,152776.0,2.5,78.0,Islamabad
4906,Sana Iqbal,Finance,Female,,27,193068.0,3.1,61.0,Peshawar
4907,Nasir Khan,Marketing,Male,20.0,21,216866.0,1.1,98.0,Islamabad
4908,Bilal Khan,IT,Male,52.0,5,163227.0,2.9,,Quetta
4909,Bilal Khan,IT,Female,,6,72952.0,4.4,66.0,Karachi
4910,Hina Shah,IT,Female,55.0,5,148899.0,4.9,90.0,Islamabad
4911,Imran Raza,Operations,Female,53.0,32,215016.0,4.4,92.0,Multan
4912,Hina Shah,IT,Female,50.0,13,222318.0,1.7,70.0,Peshawar
4913,Sana Iqbal,Finance,Female,43.0,0,36388.0,1.6,99.0,Multan
4914,Zainab Ali,HR,Female,31.0,24,99178.0,2.6,99.0,Islamabad
4915,Zainab Ali,,Female,32.0,5,51457.0,1.9,72.0,Islamabad
4916,Nasir Khan,HR,Male,35.0,27,174199.0,,69.0,Multan
4917,Faizan Ahmed,Operations,Male,35.0,17,190163.0,1.3,97.0,Peshawar
4918,Ali Khan,HR,Male,39.0,26,36752.0,2.8,79.0,Peshawar
4919,Ali Khan,Sales,Female,,1,76832.0,2.1,80.0,Lahore
4920,Imran Raza,IT,Female,58.0,20,29237.0,3.4,73.0,Multan
4921,Imran Raza,Operations,Female,32.0,22,159123.0,4.2,83.0,Multan
4922,Nida Malik,Finance,Male,23.0,1,220418.0,4.7,99.0,Islamabad
4923,Zainab Ali,IT,Male,51.0,15,242656.0,4.9,66.0,Quetta
4924,Nida Malik,IT,Male,59.0,3,68311.0,2.4,64.0,Karachi
4925,Ali Khan,HR,Female,53.0,33,44088.0,4.4,65.0,Multan
4926,Sara Ahmed,Sales,Male,58.0,4,30675.0,3.4,99.0,Islamabad
4927,Sara Ahmed,IT,Male,,33,195627.0,3.8,94.0,Peshawar
4928,Imran Raza,Marketing,Female,43.0,21,27640.0,4.4,68.0,Lahore
4929,Hina Shah,Marketing,Male,48.0,19,88328.0,1.5,60.0,Islamabad
4930,Ali Khan,IT,Male,47.0,12,37317.0,,98.0,Quetta
4931,Sara Ahmed,HR,Male,,33,200480.0,3.2,79.0,Peshawar
4932,Ali Khan,,Female,47.0,5,131442.0,2.3,65.0,Quetta
4933,Usman Ali,Finance,Male,44.0,28,128666.0,2.4,91.0,Quetta
4934,Bilal Khan,Operations,Female,,32,58462.0,4.0,72.0,Multan
4935,Zainab Ali,Operations,Female,32.0,0,242245.0,3.7,98.0,Karachi
4936,Nida Malik,Operations,Male,50.0,6,100921.0,3.9,99.0,Karachi
4937,Ali Khan,Sales,Male,32.0,21,213755.0,2.0,80.0,Multan
4938,Bilal Khan,HR,Female,37.0,31,40201.0,,96.0,Islamabad
4939,Usman Ali,,Female,,13,59536.0,3.9,71.0,Karachi
4940,Nida Malik,Marketing,Female,53.0,23,180739.0,2.2,65.0,Islamabad
4941,Ali Khan,,Female,36.0,18,221779.0,1.9,74.0,Islamabad
4942,Imran Raza,Marketing,Female,40.0,26,,1.9,80.0,Multan
4943,Bilal Khan,Marketing,Male,55.0,22,191942.0,1.6,80.0,Peshawar
4944,Nida Malik,IT,Female,59.0,20,140308.0,2.7,87.0,Peshawar
4945,Ali Khan,Sales,Male,38.0,28,137911.0,2.0,95.0,Lahore
4946,Bilal Khan,Finance,Female,31.0,0,62982.0,4.6,76.0,Karachi
4947,Usman Ali,Sales,Male,47.0,30,214404.0,3.8,66.0,Multan
4948,Ali Khan,IT,Female,30.0,26,57844.0,4.0,82.0,Lahore
4949,Ali Khan,Finance,Male,56.0,26,109118.0,2.6,81.0,Multan
4950,Ali Khan,Finance,Male,47.0,14,160309.0,3.4,69.0,Quetta
4951,Nasir Khan,HR,Female,54.0,24,148110.0,3.0,77.0,Islamabad
4952,Faizan Ahmed,Sales,Female,34.0,14,186537.0,1.7,61.0,Islamabad
4953,Nasir Khan,Sales,Male,35.0,18,31027.0,1.2,71.0,Peshawar
4954,Imran Raza,HR,Male,26.0,10,234849.0,3.7,98.0,Quetta
4955,Usman Ali,Marketing,Male,22.0,32,166439.0,1.5,81.0,Islamabad
4956,Nasir Khan,IT,Female,50.0,22,183555.0,1.2,81.0,Islamabad
4957,Nida Malik,Sales,Female,31.0,11,211079.0,2.8,81.0,Quetta
4958,Sana Iqbal,HR,Female,27.0,1,105567.0,4.0,65.0,Quetta
4959,Faizan Ahmed,Finance,Female,44.0,20,,4.1,96.0,Islamabad
4960,Hina Shah,Operations,Male,54.0,13,219340.0,4.5,79.0,Quetta
4961,Sana Iqbal,HR,Female,31.0,33,118724.0,1.8,65.0,Karachi
4962,Faizan Ahmed,Operations,Female,,14,,4.9,68.0,Quetta
4963,Zainab Ali,Marketing,Female,45.0,20,,4.1,88.0,Lahore
4964,Zainab Ali,IT,Female,21.0,22,218996.0,1.6,96.0,Lahore
4965,Ali Khan,Operations,Female,33.0,20,234164.0,4.4,64.0,Islamabad
4966,Faizan Ahmed,Marketing,Male,,13,150545.0,3.0,72.0,Islamabad
4967,Hina Shah,Operations,Female,36.0,20,77892.0,1.3,86.0,Peshawar
4968,Faizan Ahmed,Finance,Male,,11,132457.0,1.5,82.0,Quetta
4969,Imran Raza,Finance,Female,43.0,4,219106.0,2.7,96.0,Lahore
4970,Sana Iqbal,Finance,Female,26.0,1,190467.0,3.1,93.0,Peshawar
4971,Imran Raza,Finance,Female,42.0,21,182615.0,4.8,84.0,Islamabad
4972,Hina Shah,HR,Female,36.0,5,102059.0,1.9,96.0,Multan
4973,Faizan Ahmed,Finance,Male,31.0,1,26074.0,2.9,82.0,Multan
4974,Bilal Khan,Finance,Male,30.0,28,241196.0,1.9,87.0,Karachi
4975,Imran Raza,HR,Female,30.0,6,,3.2,85.0,Quetta
4976,Imran Raza,Finance,Male,53.0,15,239020.0,4.6,71.0,Peshawar
4977,Sara Ahmed,Marketing,Male,56.0,32,107567.0,,98.0,Karachi
4978,Faizan Ahmed,Marketing,Female,48.0,32,70793.0,3.0,62.0,Multan
4979,Imran Raza,Sales,Male,55.0,13,236445.0,4.0,68.0,Islamabad
4980,Nasir Khan,Marketing,Male,46.0,11,63071.0,1.6,74.0,Lahore
4981,Usman Ali,IT,Female,41.0,5,44546.0,4.6,67.0,Peshawar
4982,Faizan Ahmed,,Female,21.0,11,71515.0,3.3,87.0,Peshawar
4983,Zainab Ali,IT,Male,55.0,30,201947.0,3.7,85.0,Islamabad
4984,Sara Ahmed,,Female,49.0,11,173358.0,4.3,75.0,Islamabad
4985,Imran Raza,Marketing,Female,26.0,9,154212.0,3.5,93.0,Lahore
4986,Sara Ahmed,IT,Female,31.0,26,209291.0,3.6,79.0,Lahore
4987,Zainab Ali,Sales,Male,22.0,6,165767.0,3.9,60.0,Lahore
4988,Hina Shah,HR,Female,36.0,32,193916.0,,83.0,Karachi
4989,Hina Shah,Sales,Female,51.0,26,36054.0,2.5,88.0,Karachi
4990,Sana Iqbal,Marketing,Male,27.0,7,217894.0,4.9,63.0,Islamabad
4991,Faizan Ahmed,Finance,Male,42.0,4,27897.0,,63.0,Peshawar
4992,Zainab Ali,,Male,57.0,7,34537.0,3.2,97.0,Karachi
4993,Ayesha Noor,Finance,Male,49.0,20,178018.0,1.7,62.0,Islamabad
4994,Sana Iqbal,HR,Male,34.0,23,82325.0,2.3,99.0,Multan
4995,Ayesha Noor,Sales,Female,29.0,6,164753.0,3.9,61.0,Multan
4996,Faizan Ahmed,Sales,Male,57.0,18,144940.0,3.6,88.0,Karachi
4997,Ali Khan,,Female,34.0,30,98387.0,2.7,87.0,Lahore
4998,Sara Ahmed,HR,Male,49.0,26,115537.0,4.8,71.0,Multan
4999,Sara Ahmed,HR,Female,45.0,28,105121.0,4.1,74.0,Islamabad
5000,Hina Shah,IT,Female,33.0,22,130532.0,2.1,90.0,Multan
5001,Ayesha Noor,Marketing,Male,22.0,19,72038.0,2.9,96.0,Lahore
5002,Nasir Khan,Sales,Male,55.0,5,79833.0,4.5,91.0,Quetta
5003,Nida Malik,Sales,Male,45.0,11,73123.0,1.1,81.0,Multan
5004,Imran Raza,HR,Male,33.0,11,55117.0,3.3,62.0,Peshawar
5005,Imran Raza,HR,Male,50.0,2,96131.0,1.9,76.0,Lahore
5006,Imran Raza,Marketing,Male,33.0,34,179846.0,1.3,88.0,Peshawar
5007,Hina Shah,HR,Female,59.0,18,68691.0,4.7,71.0,Islamabad
5008,Zainab Ali,Finance,Female,29.0,3,209215.0,4.3,73.0,Quetta
5009,Nasir Khan,Finance,Female,28.0,30,231207.0,1.7,67.0,Peshawar
5010,Bilal Khan,,Female,59.0,32,228070.0,4.3,61.0,Multan
5011,Ayesha Noor,Finance,Female,37.0,5,169379.0,1.6,93.0,Karachi
5012,Nasir Khan,Finance,Male,55.0,7,195208.0,2.9,83.0,Multan
5013,Sana Iqbal,Marketing,Male,55.0,27,52531.0,3.9,79.0,Multan
5014,Ayesha Noor,Sales,Female,31.0,14,67174.0,3.1,69.0,Islamabad
5015,Nasir Khan,Finance,Female,59.0,30,192782.0,4.4,99.0,Quetta
5016,Nida Malik,Operations,Male,,7,190640.0,3.5,66.0,Karachi
5017,Nasir Khan,HR,Male,37.0,5,153755.0,2.7,60.0,Karachi
5018,Nasir Khan,Finance,Male,26.0,28,39414.0,4.7,69.0,Multan
5019,Nasir Khan,,Male,50.0,33,218366.0,1.1,64.0,Quetta
5020,Sara Ahmed,Marketing,Female,20.0,6,187795.0,3.0,99.0,Lahore
5021,Ali Khan,,Female,50.0,9,119572.0,3.6,80.0,Quetta
5022,Faizan Ahmed,Operations,Male,32.0,12,35261.0,4.3,,Quetta
5023,Sana Iqbal,Finance,Male,48.0,21,,3.2,88.0,Quetta
5024,Sana Iqbal,Sales,Female,22.0,20,92913.0,,,Peshawar
5025,Sara Ahmed,HR,Female,48.0,0,207327.0,2.7,86.0,Lahore
5026,Zainab Ali,HR,Female,54.0,1,26271.0,2.3,65.0,Islamabad
5027,Faizan Ahmed,Sales,Male,,28,128324.0,4.9,90.0,Karachi
5028,Ayesha Noor,HR,Female,40.0,10,201388.0,3.7,95.0,Multan
5029,Zainab Ali,Finance,Male,38.0,6,184491.0,2.7,61.0,Peshawar
5030,Faizan Ahmed,HR,Male,47.0,34,58202.0,4.5,80.0,Lahore
5031,Nida Malik,Finance,Male,23.0,29,176054.0,3.7,93.0,Quetta
5032,Nida Malik,Sales,Female,32.0,15,94307.0,3.6,81.0,Multan
