Employee_ID,Name,Gender,Age,Marital_Status,Education,Department,Job_Role,Experience_Years,Joining_Year,Promotion_Count,Salary,Bonus,Allowance,Tax,Net_Salary,Attendance_Percent,Absents,Late_Days,Performance_Score,Overtime_Hours,Skill_Level,Training_Hours,Manager_Rating,City,Country,Work_Mode,Project_Count,Satisfaction_Score,Attrition
7666.0,Bilal Khan,Female,45.0,Married,PhD,Finance,Analyst,12.0,2016.0,1.0,59027.0,11241.0,25054.0,,73057.0,62.0,9.0,3.0,4.6,38.0,Beginner,156.0,1.9,,Pakistan,Remote,6.0,2.4,No
7667.0,,Male,47.0,Single,Intermediate,Support,Officer,23.0,2003.0,1.0,154770.0,40712.0,5629.0,35139.0,,85.0,,12.0,2.1,56.0,Advanced,109.0,2.6,Peshawar,Pakistan,Hybrid,9.0,7.3,Yes
7668.0,Ali Khan,Female,44.0,Married,Bachelor,Marketing,Manager,39.0,2011.0,4.0,79681.0,836.0,22761.0,8909.0,94369.0,92.0,13.0,13.0,4.8,3.0,,107.0,1.6,Islamabad,Pakistan,Hybrid,0.0,7.8,
7669.0,Nasir Khan,Female,22.0,Married,Bachelor,Support,Assistant,16.0,2021.0,1.0,64369.0,8600.0,15586.0,1883.0,,70.0,16.0,19.0,4.9,19.0,Intermediate,21.0,3.2,Islamabad,Pakistan,Onsite,14.0,1.6,Yes
7670.0,Sara Ahmed,Male,61.0,Single,Matric,,Executive,32.0,2007.0,2.0,32322.0,,14176.0,15290.0,66727.0,61.0,1.0,13.0,2.8,4.0,Beginner,51.0,1.8,Multan,Pakistan,Hybrid,13.0,3.2,
7671.0,Nida Malik,Male,56.0,Single,Bachelor,HR,Analyst,22.0,2001.0,4.0,297167.0,24891.0,,24859.0,,,,11.0,1.6,,Advanced,35.0,4.3,Islamabad,Pakistan,Remote,4.0,5.5,Yes
7672.0,Nida Malik,Male,52.0,Married,Bachelor,Support,Manager,26.0,2018.0,0.0,191180.0,42528.0,26844.0,27989.0,232563.0,83.0,15.0,5.0,1.3,40.0,Advanced,133.0,3.8,Peshawar,Pakistan,Onsite,8.0,5.0,No
,Ayesha Noor,Male,56.0,Married,Intermediate,HR,Engineer,25.0,2013.0,1.0,69878.0,37124.0,6776.0,32017.0,81761.0,84.0,24.0,4.0,2.8,57.0,Beginner,57.0,1.1,Multan,,Remote,7.0,4.1,Yes
7674.0,Ali Khan,Female,61.0,Married,Matric,Marketing,Officer,23.0,2022.0,0.0,150773.0,,4265.0,5629.0,179820.0,59.0,6.0,4.0,3.2,69.0,Intermediate,197.0,3.7,Multan,Pakistan,Onsite,11.0,2.5,No
7675.0,Zainab Ali,Female,32.0,Married,Intermediate,Sales,Officer,10.0,2016.0,1.0,,28467.0,22438.0,5705.0,118368.0,77.0,1.0,4.0,2.0,22.0,Beginner,123.0,1.0,Lahore,Pakistan,Onsite,6.0,4.4,
7676.0,Faizan Ahmed,Male,36.0,,Intermediate,Marketing,,,2022.0,4.0,276030.0,35942.0,3671.0,33379.0,282264.0,84.0,21.0,17.0,1.0,68.0,Intermediate,184.0,1.3,Islamabad,,Onsite,1.0,8.2,No
7677.0,Ayesha Noor,Male,47.0,Single,Master,IT,Manager,4.0,2016.0,5.0,132863.0,24394.0,28985.0,22150.0,164092.0,55.0,25.0,9.0,1.5,22.0,Advanced,54.0,4.8,Islamabad,Pakistan,Onsite,1.0,,Yes
7678.0,Nida Malik,Female,55.0,Married,Matric,Support,Executive,23.0,2007.0,2.0,293390.0,6816.0,2537.0,18938.0,283805.0,90.0,28.0,18.0,2.0,75.0,Beginner,61.0,,Islamabad,Pakistan,Remote,14.0,2.1,No
7679.0,Imran Raza,Female,49.0,Single,Intermediate,Finance,Executive,8.0,2005.0,0.0,251481.0,28943.0,931.0,35448.0,245907.0,93.0,25.0,5.0,,46.0,Beginner,123.0,,Quetta,Pakistan,Remote,6.0,5.8,No
7680.0,Sara Ahmed,Female,57.0,Single,PhD,Support,Executive,9.0,2009.0,3.0,247457.0,12034.0,28658.0,18790.0,269359.0,62.0,28.0,13.0,2.7,9.0,Beginner,,1.1,Lahore,Pakistan,Remote,2.0,1.2,No
7681.0,Usman Ali,Female,46.0,Single,Bachelor,HR,Executive,10.0,2006.0,1.0,25382.0,27396.0,1716.0,28024.0,26470.0,94.0,19.0,16.0,3.9,4.0,Beginner,189.0,4.5,Peshawar,Pakistan,Hybrid,2.0,3.6,
7682.0,,Male,,Single,,,,30.0,2001.0,4.0,,4327.0,,11833.0,190259.0,86.0,19.0,8.0,4.1,53.0,Advanced,177.0,3.1,Multan,Pakistan,Remote,13.0,3.1,No
,Nida Malik,Female,43.0,,Master,Support,Analyst,2.0,2014.0,0.0,124410.0,28605.0,,33521.0,144395.0,,9.0,10.0,2.4,25.0,Intermediate,140.0,5.0,Quetta,Pakistan,Onsite,7.0,5.2,No
7684.0,Bilal Khan,Male,44.0,Single,Intermediate,HR,Officer,24.0,2021.0,4.0,79890.0,12407.0,23163.0,26472.0,88988.0,76.0,0.0,7.0,4.7,61.0,Intermediate,51.0,3.4,Quetta,Pakistan,Onsite,3.0,6.0,Yes
7685.0,Nasir Khan,Male,52.0,Single,,Sales,Manager,39.0,2004.0,0.0,275572.0,44562.0,20064.0,14384.0,325814.0,96.0,8.0,9.0,1.7,28.0,Intermediate,9.0,1.1,Karachi,Pakistan,Onsite,0.0,6.3,No
7686.0,Hina Shah,Male,45.0,Married,Bachelor,IT,Engineer,26.0,,2.0,,,20219.0,33102.0,162233.0,58.0,18.0,15.0,2.3,15.0,Beginner,71.0,1.9,,Pakistan,Remote,12.0,2.8,No
7687.0,Ali Khan,Female,22.0,Single,Bachelor,Support,Analyst,0.0,2008.0,5.0,106107.0,9672.0,28343.0,,135876.0,58.0,21.0,17.0,1.6,20.0,Advanced,76.0,2.6,Multan,Pakistan,Onsite,4.0,6.6,No
7688.0,,Male,,Married,PhD,Marketing,Executive,15.0,2004.0,1.0,105641.0,46698.0,23412.0,2945.0,172806.0,77.0,26.0,18.0,3.7,6.0,Intermediate,170.0,,Multan,Pakistan,Onsite,1.0,3.1,No
7689.0,Zainab Ali,Female,33.0,,Matric,IT,Engineer,34.0,2023.0,0.0,30609.0,3723.0,18607.0,18576.0,34363.0,75.0,16.0,,1.9,49.0,Beginner,55.0,4.7,Multan,Pakistan,Remote,7.0,6.8,No
7690.0,Sara Ahmed,Male,58.0,Single,Bachelor,IT,Officer,14.0,2019.0,3.0,162999.0,35558.0,3567.0,10124.0,192000.0,41.0,20.0,15.0,3.7,20.0,Beginner,24.0,4.7,Quetta,Pakistan,Onsite,8.0,7.1,No
7691.0,Usman Ali,Female,35.0,,Bachelor,Sales,Executive,33.0,2005.0,,260952.0,40022.0,4267.0,1751.0,303490.0,46.0,1.0,8.0,1.2,35.0,,65.0,4.6,Quetta,Pakistan,Remote,3.0,7.9,No
7692.0,Faizan Ahmed,Male,,Married,Bachelor,Sales,Assistant,,2003.0,1.0,,37681.0,11737.0,27271.0,207506.0,59.0,15.0,15.0,1.8,35.0,Advanced,0.0,2.3,Islamabad,Pakistan,Remote,,7.6,
7693.0,Zainab Ali,Male,60.0,Single,Intermediate,Operations,Manager,8.0,2003.0,4.0,67319.0,13797.0,9771.0,2761.0,88126.0,96.0,22.0,10.0,2.9,12.0,Beginner,96.0,1.1,Karachi,Pakistan,Hybrid,6.0,2.1,
7694.0,Sara Ahmed,Female,42.0,Married,Intermediate,Marketing,Engineer,23.0,2020.0,1.0,67460.0,,11654.0,7456.0,80017.0,43.0,23.0,16.0,4.1,79.0,Beginner,183.0,2.0,Islamabad,Pakistan,Onsite,11.0,,No
7695.0,Faizan Ahmed,Female,27.0,Married,Bachelor,Operations,Officer,36.0,2016.0,0.0,,35276.0,29427.0,12929.0,152863.0,65.0,10.0,8.0,1.6,70.0,Advanced,102.0,2.4,Karachi,Pakistan,Hybrid,0.0,2.0,Yes
7696.0,Usman Ali,Male,46.0,Single,Master,Marketing,Analyst,34.0,2014.0,2.0,255303.0,49570.0,3876.0,31288.0,277461.0,50.0,9.0,8.0,1.9,79.0,Intermediate,40.0,1.7,Islamabad,Pakistan,Hybrid,,4.7,No
,Nida Malik,Male,27.0,Married,Bachelor,Finance,Manager,21.0,2006.0,0.0,104148.0,26651.0,13647.0,25187.0,119259.0,91.0,9.0,15.0,3.4,31.0,Advanced,149.0,4.9,Peshawar,Pakistan,,7.0,5.9,Yes
7698.0,Hina Shah,,23.0,Married,Matric,IT,,,2018.0,5.0,143141.0,34914.0,13505.0,25647.0,165913.0,56.0,20.0,17.0,4.3,53.0,Intermediate,116.0,4.5,Peshawar,Pakistan,Hybrid,3.0,5.5,No
7699.0,Imran Raza,Male,33.0,Single,Master,Marketing,Engineer,37.0,2010.0,1.0,166317.0,40022.0,21999.0,12310.0,216028.0,76.0,27.0,0.0,3.2,37.0,Intermediate,60.0,2.3,Quetta,Pakistan,Hybrid,10.0,2.4,Yes
7700.0,Imran Raza,Female,42.0,Single,Matric,Sales,Officer,6.0,2002.0,3.0,56598.0,16910.0,18518.0,17140.0,74886.0,82.0,24.0,16.0,3.5,13.0,Beginner,113.0,1.6,Karachi,Pakistan,Onsite,4.0,7.2,No
7701.0,Nida Malik,Female,61.0,Married,PhD,Finance,Engineer,29.0,2014.0,5.0,91741.0,39047.0,16364.0,34510.0,112642.0,54.0,21.0,2.0,4.9,79.0,Beginner,127.0,2.8,Islamabad,Pakistan,Onsite,3.0,4.9,No
,Zainab Ali,Male,21.0,Single,PhD,,Manager,28.0,2021.0,3.0,224564.0,44046.0,17064.0,15614.0,270060.0,51.0,2.0,0.0,4.2,10.0,Intermediate,55.0,4.9,Quetta,Pakistan,Hybrid,9.0,5.2,No
7703.0,,Female,54.0,Married,Intermediate,Finance,Analyst,38.0,2018.0,5.0,248917.0,47394.0,28511.0,37053.0,287769.0,79.0,14.0,3.0,,,Advanced,102.0,4.4,Peshawar,Pakistan,Hybrid,12.0,,Yes
,Nida Malik,Male,51.0,Single,,Sales,Analyst,8.0,2016.0,0.0,185319.0,45113.0,8099.0,3648.0,234883.0,96.0,,15.0,1.3,31.0,Beginner,169.0,4.0,Peshawar,Pakistan,Hybrid,2.0,9.0,Yes
7705.0,Nida Malik,Female,36.0,Married,Intermediate,Marketing,Assistant,0.0,2005.0,0.0,136250.0,27211.0,16860.0,38421.0,141900.0,89.0,3.0,19.0,4.5,61.0,Advanced,116.0,3.4,Quetta,Pakistan,Onsite,,7.8,No
7706.0,Sana Iqbal,Female,50.0,Single,PhD,Sales,Manager,2.0,2022.0,0.0,42147.0,32648.0,6919.0,,53594.0,56.0,14.0,1.0,4.2,76.0,Advanced,6.0,,Quetta,Pakistan,Remote,6.0,9.2,No
7707.0,Sara Ahmed,Male,21.0,Single,Matric,Marketing,Executive,4.0,,0.0,265869.0,19878.0,618.0,23503.0,262862.0,80.0,22.0,4.0,2.7,,Intermediate,4.0,2.0,Islamabad,Pakistan,,0.0,3.4,
7708.0,Nasir Khan,Female,61.0,Single,Master,Sales,Engineer,10.0,2012.0,4.0,144679.0,1376.0,554.0,3214.0,143395.0,55.0,21.0,8.0,4.2,38.0,Beginner,100.0,3.8,Quetta,Pakistan,Remote,2.0,4.8,No
7709.0,,Male,51.0,Single,Intermediate,Sales,Executive,,2016.0,0.0,242170.0,42772.0,8462.0,17732.0,275672.0,87.0,,18.0,3.9,23.0,Beginner,,,Peshawar,Pakistan,Remote,3.0,9.2,Yes
7710.0,Sana Iqbal,Female,29.0,Single,PhD,HR,,32.0,2001.0,4.0,296445.0,24926.0,15309.0,23642.0,313038.0,55.0,21.0,,1.8,78.0,Intermediate,81.0,1.2,Islamabad,,Hybrid,,4.1,No
7711.0,Sara Ahmed,Female,48.0,Married,Intermediate,Marketing,Executive,32.0,2017.0,1.0,94970.0,12219.0,22581.0,9388.0,120382.0,74.0,18.0,1.0,1.7,40.0,Beginner,67.0,4.1,Peshawar,Pakistan,Onsite,14.0,2.5,
7712.0,Usman Ali,,33.0,Married,Bachelor,,Assistant,19.0,2009.0,0.0,260253.0,46250.0,28466.0,1447.0,333522.0,42.0,8.0,10.0,4.1,41.0,Advanced,122.0,3.3,Karachi,Pakistan,Hybrid,8.0,9.4,Yes
,Hina Shah,Female,19.0,Single,Master,HR,Manager,36.0,2023.0,0.0,83403.0,29758.0,13196.0,,91029.0,95.0,10.0,11.0,3.2,68.0,Advanced,190.0,1.5,Multan,Pakistan,Remote,0.0,9.9,No
7714.0,Sana Iqbal,Male,,Married,Matric,,Assistant,19.0,2007.0,3.0,185659.0,,4555.0,8872.0,192816.0,84.0,7.0,10.0,2.8,72.0,Advanced,,1.5,Karachi,Pakistan,Onsite,2.0,8.7,No
7715.0,Sara Ahmed,Female,,Single,Intermediate,,Analyst,33.0,2007.0,1.0,75909.0,14497.0,14113.0,32793.0,71726.0,,0.0,15.0,,67.0,Advanced,188.0,2.1,Peshawar,Pakistan,Hybrid,13.0,9.2,No
7716.0,Usman Ali,Female,23.0,Married,Bachelor,HR,Assistant,20.0,,1.0,277498.0,44012.0,,29387.0,308685.0,67.0,21.0,7.0,3.9,67.0,Intermediate,,4.3,Islamabad,,Hybrid,13.0,3.2,No
7717.0,Bilal Khan,,40.0,Married,Bachelor,IT,Manager,6.0,2011.0,0.0,96502.0,27105.0,11338.0,33480.0,101465.0,95.0,14.0,16.0,2.6,64.0,Intermediate,81.0,4.2,Multan,Pakistan,Onsite,10.0,4.0,Yes
7718.0,Nida Malik,Male,56.0,Married,Master,HR,Manager,15.0,2020.0,1.0,73560.0,25920.0,3227.0,29728.0,72979.0,48.0,1.0,12.0,1.0,61.0,Intermediate,144.0,4.2,Peshawar,,Hybrid,1.0,1.4,No
7719.0,Nida Malik,Male,,Single,PhD,Operations,Engineer,31.0,2004.0,2.0,221977.0,31605.0,10566.0,23591.0,,99.0,14.0,2.0,2.3,74.0,Beginner,39.0,1.4,Quetta,Pakistan,Onsite,7.0,4.8,
7720.0,Zainab Ali,Male,,Single,,IT,Manager,35.0,2003.0,5.0,183496.0,22424.0,22882.0,20314.0,208488.0,50.0,28.0,19.0,,57.0,Advanced,142.0,3.6,Karachi,,Hybrid,9.0,5.7,Yes
7721.0,Sana Iqbal,Male,54.0,Married,Intermediate,Operations,Officer,10.0,,3.0,129681.0,48994.0,11382.0,18803.0,,,14.0,7.0,2.5,22.0,Beginner,49.0,2.9,Lahore,Pakistan,Hybrid,11.0,9.9,No
7722.0,Bilal Khan,Female,63.0,Married,Intermediate,IT,Engineer,28.0,2023.0,,183437.0,5305.0,17698.0,22870.0,183570.0,91.0,10.0,9.0,,10.0,Intermediate,194.0,1.6,Quetta,Pakistan,Hybrid,14.0,7.0,Yes
7723.0,Zainab Ali,,33.0,Married,PhD,Operations,Engineer,33.0,2012.0,2.0,271036.0,29577.0,26238.0,32953.0,293898.0,49.0,17.0,10.0,3.9,5.0,Advanced,25.0,4.5,Lahore,Pakistan,Remote,1.0,2.4,
,Sana Iqbal,Female,60.0,Married,Matric,HR,Executive,9.0,2003.0,0.0,101201.0,45005.0,18707.0,35113.0,129800.0,51.0,9.0,17.0,,46.0,Intermediate,28.0,4.3,Peshawar,Pakistan,Hybrid,14.0,,Yes
7725.0,Faizan Ahmed,Male,61.0,Single,Matric,Finance,Assistant,2.0,2000.0,,,3829.0,27348.0,39138.0,272696.0,96.0,22.0,9.0,1.2,27.0,Beginner,155.0,2.6,,Pakistan,Onsite,9.0,8.3,No
7726.0,Usman Ali,Male,36.0,Single,Bachelor,IT,,21.0,2010.0,5.0,110926.0,15877.0,3329.0,6974.0,123158.0,74.0,18.0,,4.2,65.0,Advanced,81.0,4.2,Multan,Pakistan,Onsite,1.0,8.4,Yes
7727.0,Usman Ali,Female,,Married,Master,HR,Executive,31.0,2008.0,3.0,28336.0,39729.0,15706.0,2353.0,81418.0,84.0,,19.0,1.0,23.0,Beginner,147.0,3.3,Multan,Pakistan,Hybrid,10.0,7.6,Yes
7728.0,Nasir Khan,Female,44.0,Single,Matric,Support,Executive,19.0,,3.0,54023.0,40211.0,27541.0,22327.0,,74.0,26.0,7.0,1.6,,Advanced,60.0,4.4,Multan,Pakistan,Onsite,0.0,8.4,Yes
7729.0,Nida Malik,Female,24.0,Married,Intermediate,Support,Assistant,1.0,2019.0,2.0,260691.0,6141.0,26584.0,,291216.0,70.0,,14.0,1.8,41.0,Intermediate,87.0,2.0,Karachi,Pakistan,,1.0,1.9,Yes
7730.0,Ayesha Noor,Male,47.0,Single,Matric,,Engineer,7.0,2010.0,4.0,99791.0,43900.0,4793.0,26196.0,122288.0,100.0,9.0,16.0,,11.0,Beginner,156.0,2.1,Peshawar,,Onsite,14.0,3.9,Yes
7731.0,Faizan Ahmed,Female,58.0,Married,Master,Sales,Executive,24.0,2009.0,3.0,34849.0,,8995.0,17220.0,59309.0,83.0,24.0,0.0,1.4,10.0,Beginner,43.0,2.7,Karachi,Pakistan,Hybrid,5.0,3.5,No
7732.0,Usman Ali,Female,31.0,Single,Intermediate,Marketing,Executive,,2016.0,2.0,278234.0,31691.0,25182.0,2144.0,332963.0,96.0,26.0,10.0,3.8,53.0,Advanced,78.0,1.8,Quetta,Pakistan,,7.0,3.1,No
7733.0,Sara Ahmed,Male,61.0,Married,Master,Support,Engineer,23.0,2002.0,5.0,231692.0,25946.0,3577.0,27319.0,233896.0,56.0,21.0,,2.3,49.0,Intermediate,90.0,3.5,Karachi,,Remote,0.0,7.9,No
7734.0,Nida Malik,Male,32.0,Single,PhD,IT,Engineer,25.0,2018.0,4.0,236610.0,15259.0,4239.0,32414.0,223694.0,88.0,16.0,9.0,,28.0,Advanced,3.0,1.9,Karachi,Pakistan,Onsite,8.0,3.6,No
7735.0,Zainab Ali,Female,29.0,Married,Master,Support,Analyst,34.0,2022.0,2.0,30014.0,42612.0,22127.0,3294.0,91459.0,,29.0,8.0,4.3,59.0,Intermediate,168.0,2.2,Lahore,Pakistan,Remote,14.0,,Yes
7736.0,,Male,46.0,Single,Master,IT,Manager,,2002.0,2.0,282891.0,22629.0,243.0,24673.0,281090.0,86.0,24.0,19.0,2.8,53.0,Beginner,,1.5,Lahore,Pakistan,Onsite,9.0,7.5,No
7737.0,Zainab Ali,Female,40.0,Married,Master,Operations,Analyst,4.0,2005.0,2.0,175888.0,44277.0,17812.0,20904.0,217073.0,91.0,,17.0,1.6,2.0,Beginner,122.0,4.6,Peshawar,Pakistan,Remote,2.0,6.7,Yes
7738.0,Sana Iqbal,Female,30.0,Married,Intermediate,Sales,Assistant,14.0,2019.0,3.0,,22463.0,,3869.0,318125.0,57.0,2.0,,1.5,23.0,Intermediate,25.0,2.1,Islamabad,Pakistan,Remote,8.0,3.1,
7739.0,Imran Raza,Female,26.0,Single,Master,IT,Engineer,13.0,2005.0,0.0,61081.0,3652.0,6391.0,17610.0,53514.0,76.0,8.0,12.0,2.5,54.0,Beginner,175.0,1.8,,Pakistan,Hybrid,7.0,7.1,Yes
7740.0,Ayesha Noor,Female,41.0,Single,Master,Support,,36.0,2006.0,5.0,27867.0,19657.0,26856.0,9256.0,,45.0,,3.0,1.6,48.0,Intermediate,147.0,2.8,Karachi,,Onsite,13.0,3.9,No
7741.0,Usman Ali,Male,56.0,Single,Bachelor,IT,Executive,17.0,2000.0,3.0,228258.0,31569.0,,16036.0,263825.0,89.0,0.0,13.0,3.5,62.0,Advanced,,1.6,Karachi,Pakistan,,7.0,1.7,No
7742.0,,Male,47.0,Married,Intermediate,Sales,Executive,11.0,2007.0,5.0,179379.0,34809.0,6013.0,6553.0,213648.0,56.0,22.0,,,39.0,Advanced,77.0,1.7,Multan,Pakistan,Hybrid,4.0,6.7,Yes
7743.0,Ali Khan,Male,18.0,Married,Master,HR,Engineer,2.0,2015.0,5.0,211415.0,40161.0,10348.0,38412.0,223512.0,,9.0,11.0,3.8,60.0,Intermediate,43.0,3.2,Karachi,Pakistan,Onsite,8.0,3.8,Yes
7744.0,Ayesha Noor,Female,27.0,Married,Matric,Operations,Executive,39.0,2019.0,3.0,54676.0,22043.0,10137.0,29367.0,57489.0,77.0,28.0,0.0,3.4,78.0,Beginner,125.0,2.1,Lahore,Pakistan,Remote,,,No
7745.0,Nasir Khan,Female,55.0,Single,Master,Sales,Analyst,32.0,2023.0,3.0,140494.0,49189.0,,37357.0,177576.0,72.0,1.0,17.0,2.4,74.0,Beginner,68.0,4.1,Islamabad,Pakistan,Hybrid,10.0,3.1,No
7746.0,Sana Iqbal,,64.0,Married,Matric,Finance,Executive,3.0,,3.0,65057.0,7518.0,27272.0,8913.0,90934.0,85.0,13.0,15.0,3.4,14.0,Beginner,14.0,2.8,Karachi,Pakistan,Onsite,10.0,5.2,Yes
7747.0,Nida Malik,Male,,Single,PhD,Support,Officer,39.0,2018.0,4.0,176902.0,47264.0,15707.0,29180.0,210693.0,83.0,18.0,15.0,4.5,76.0,Advanced,56.0,2.7,Karachi,Pakistan,Hybrid,5.0,1.8,
7748.0,Usman Ali,Male,26.0,Married,PhD,Support,Manager,25.0,2009.0,4.0,217836.0,11107.0,18056.0,17319.0,229680.0,59.0,29.0,19.0,1.2,3.0,Beginner,177.0,2.9,Islamabad,,Onsite,10.0,2.4,Yes
7749.0,Bilal Khan,Female,30.0,Married,Intermediate,Sales,Assistant,20.0,2011.0,2.0,144457.0,2547.0,23116.0,31675.0,138445.0,95.0,6.0,,1.4,40.0,Advanced,3.0,4.1,Islamabad,Pakistan,Hybrid,7.0,9.9,
7750.0,Usman Ali,Male,40.0,Married,Intermediate,,Assistant,15.0,2004.0,1.0,139577.0,22075.0,23702.0,12377.0,172977.0,80.0,0.0,7.0,4.9,,Beginner,156.0,1.0,,Pakistan,Remote,6.0,7.4,No
7751.0,Ali Khan,Male,50.0,,PhD,Sales,Assistant,22.0,2002.0,5.0,287189.0,18676.0,27956.0,27386.0,306435.0,96.0,7.0,3.0,4.1,15.0,Advanced,0.0,1.3,Islamabad,,Onsite,,7.4,No
7752.0,Nasir Khan,Male,26.0,Married,Intermediate,Operations,Analyst,23.0,2012.0,1.0,292457.0,44772.0,8880.0,27073.0,319036.0,,6.0,6.0,1.3,70.0,Advanced,91.0,3.0,Islamabad,Pakistan,Hybrid,,2.6,Yes
7753.0,,Male,20.0,Married,Matric,,Manager,8.0,2018.0,0.0,187095.0,11222.0,21992.0,30826.0,189483.0,94.0,13.0,4.0,4.8,18.0,Beginner,123.0,3.3,Quetta,Pakistan,Remote,2.0,9.2,No
7754.0,Zainab Ali,Female,47.0,Single,Matric,HR,Manager,18.0,2002.0,2.0,72288.0,48276.0,23403.0,35289.0,108678.0,55.0,,19.0,4.8,16.0,,26.0,1.2,Islamabad,Pakistan,Onsite,7.0,2.9,Yes
7755.0,Bilal Khan,Male,26.0,Married,Bachelor,,Officer,26.0,2019.0,5.0,279905.0,38168.0,10149.0,8101.0,320121.0,75.0,,8.0,3.7,29.0,Beginner,99.0,3.2,Peshawar,Pakistan,Onsite,14.0,6.4,Yes
7756.0,Nasir Khan,Female,42.0,Single,Intermediate,Sales,,39.0,2002.0,0.0,207562.0,2354.0,20354.0,21918.0,208352.0,46.0,13.0,6.0,4.7,37.0,Advanced,102.0,,Karachi,Pakistan,Onsite,10.0,4.4,No
7757.0,Ayesha Noor,Male,64.0,,Intermediate,HR,Officer,30.0,2015.0,4.0,255254.0,,24084.0,29268.0,,,20.0,1.0,2.4,14.0,Intermediate,198.0,3.1,Multan,Pakistan,Remote,5.0,5.2,No
7758.0,Zainab Ali,Female,41.0,Married,Bachelor,Support,Officer,0.0,2011.0,,238816.0,10252.0,8298.0,2976.0,254390.0,79.0,10.0,16.0,2.6,36.0,Intermediate,43.0,1.5,Multan,Pakistan,Hybrid,6.0,1.6,Yes
7759.0,Usman Ali,Female,49.0,Single,Master,Sales,Officer,12.0,2017.0,,47843.0,27889.0,14750.0,,86152.0,73.0,29.0,8.0,2.8,23.0,Beginner,143.0,4.4,Lahore,Pakistan,Onsite,0.0,8.6,No
7760.0,Nida Malik,Male,24.0,,Matric,HR,Assistant,3.0,2021.0,0.0,220066.0,,16060.0,6859.0,238225.0,43.0,27.0,2.0,4.7,2.0,Beginner,47.0,2.0,Peshawar,Pakistan,,5.0,1.3,Yes
7761.0,,,53.0,Single,Master,Finance,Analyst,24.0,2016.0,4.0,192119.0,35260.0,19116.0,20933.0,225562.0,88.0,17.0,8.0,4.8,1.0,Advanced,21.0,1.9,Multan,Pakistan,Hybrid,6.0,1.9,Yes
7762.0,Sana Iqbal,Female,42.0,Single,Bachelor,HR,Officer,9.0,2020.0,,125782.0,25620.0,8056.0,29710.0,129748.0,56.0,1.0,5.0,3.4,,Intermediate,152.0,4.8,Quetta,Pakistan,Onsite,4.0,4.8,No
7763.0,Sana Iqbal,Male,37.0,Married,Intermediate,IT,Analyst,22.0,2021.0,3.0,110879.0,48874.0,2477.0,4632.0,157598.0,,8.0,17.0,4.6,43.0,Intermediate,177.0,,Quetta,Pakistan,Remote,10.0,,Yes
7764.0,Nida Malik,,34.0,Married,Master,IT,Executive,29.0,2016.0,3.0,226746.0,25660.0,11758.0,10417.0,253747.0,51.0,25.0,4.0,4.4,13.0,Intermediate,59.0,4.8,Peshawar,Pakistan,Hybrid,6.0,6.6,
7765.0,Usman Ali,Male,53.0,Married,Intermediate,Operations,Manager,13.0,2016.0,2.0,281272.0,37399.0,12558.0,6623.0,324606.0,51.0,1.0,5.0,2.7,48.0,Beginner,0.0,2.0,Lahore,Pakistan,Remote,13.0,2.9,Yes
7766.0,,Female,43.0,Married,Bachelor,HR,Assistant,31.0,2006.0,5.0,56154.0,216.0,15184.0,4634.0,66920.0,49.0,14.0,6.0,3.8,76.0,Beginner,127.0,3.2,Islamabad,Pakistan,Onsite,13.0,2.5,Yes
7767.0,Sana Iqbal,Male,36.0,Married,PhD,Sales,Executive,29.0,2013.0,4.0,38899.0,23586.0,28109.0,5383.0,85211.0,83.0,8.0,,1.7,9.0,Beginner,119.0,4.0,Islamabad,Pakistan,Remote,,3.2,Yes
7768.0,Faizan Ahmed,Male,54.0,Single,Intermediate,,,4.0,,5.0,238037.0,4374.0,17935.0,4923.0,255423.0,64.0,27.0,17.0,1.6,66.0,Beginner,93.0,1.9,Karachi,Pakistan,Remote,13.0,6.1,No
7769.0,Sana Iqbal,Male,20.0,Single,Master,Support,Engineer,14.0,2015.0,4.0,153027.0,10223.0,22505.0,24573.0,,88.0,10.0,19.0,3.7,,Intermediate,127.0,3.5,Islamabad,Pakistan,Onsite,11.0,5.7,
7770.0,Usman Ali,,60.0,Single,Master,Support,Assistant,16.0,2021.0,0.0,181525.0,9411.0,18192.0,20485.0,188643.0,99.0,28.0,13.0,2.7,24.0,Beginner,162.0,5.0,Islamabad,Pakistan,Hybrid,2.0,9.3,
7771.0,Hina Shah,Male,45.0,Single,Bachelor,Marketing,Executive,32.0,2003.0,1.0,24969.0,8175.0,29209.0,,48511.0,44.0,29.0,0.0,3.8,26.0,Intermediate,196.0,4.2,Quetta,Pakistan,Hybrid,1.0,9.5,Yes
7772.0,Ayesha Noor,Female,39.0,Single,Master,Finance,Executive,11.0,2018.0,1.0,264919.0,23606.0,20591.0,15477.0,293639.0,56.0,20.0,18.0,4.2,64.0,Advanced,165.0,4.5,Peshawar,Pakistan,,5.0,5.1,No
7773.0,Hina Shah,Female,64.0,Married,Matric,,Engineer,24.0,2021.0,4.0,114614.0,28773.0,6115.0,36319.0,,94.0,0.0,7.0,2.7,,Beginner,48.0,2.4,Karachi,Pakistan,Remote,6.0,8.8,No
7774.0,Sana Iqbal,Male,,Single,Intermediate,Marketing,Assistant,,2007.0,2.0,80290.0,39063.0,,2026.0,125412.0,77.0,19.0,3.0,4.8,60.0,Advanced,130.0,4.1,Peshawar,Pakistan,Onsite,,4.2,Yes
