Employee_ID,Name,Age,Gender,Department,Salary,Attendance_Percent,Joining_Date
3845,Usman Ali,,Female,Finance,500000,,2022-01-15
3846,Bilal Khan,,Female,HR,invalid,,2020-02-02
3847,Usman Ali,thirty,Female,IT,136826,,2020-02-02
3848,Faizan Ahmed,thirty,Female,Operations,103589USD,,2022-01-15
3849,Ayesha Noor,59,Male,Sales,106746,98.0,2020-02-02
3850,Bilal Khan,,Female,Operations,,,15-02-2021
3851,Bilal Khan,thirty,Male,HR,500000,,15-02-2021
3852,Bilal Khan,56,Male,Sales,invalid,,15-02-2021
3853,Ali Khan,27,Male,Finance,500000,45.0,15-02-2021
3854,Hina Shah,53,Female,Sales,117599,59.0,2020-02-02
3855,Zainab Ali,,Male,Marketing,98305,,2020/03/10
3856,Ayesha Noor,47,Male,Finance,500000,83.0,2022-01-15
3857,Zainab Ali,,Male,HR,47809,,2022-01-15
3858,Ali Khan,47,Female,Marketing,,49.0,
3859,Bilal Khan,42,Male,HR,116265,,2022-01-15
3860,Sara Ahmed,thirty,Male,Sales,137698,37.0,2020-02-02
3861,Nida Malik,49,Male,HR,53956,,2020-02-02
3862,Nida Malik,thirty,Female,IT,,,2020-02-02
3863,Nasir babar,thirty,Male,Finance,102873,62.0,2020-02-02
3864,Faizan Ahmed,26,Female,Sales,invalid,66.0,2022-01-15
3865,Hina Shah,thirty,Male,Sales,500000,52.0,
3866,Ali Khan,,Female,Sales,100823,91.0,2020/03/10
3867,Nida Malik,thirty,Female,HR,invalid,,2020/03/10
3868,Faizan Ahmed,thirty,Female,Finance,56812,97.0,2020/03/10
3869,Nida Malik,thirty,Female,HR,invalid,,15-02-2021
3870,Zainab Ali,thirty,Female,IT,invalid,81.0,2022-01-15
3871,Usman Ali,,Male,Sales,,,2020-02-02
3872,Ayesha Noor,49,Female,Marketing,,96.0,
3873,Faizan Ahmed,thirty,Female,Operations,invalid,,2022-01-15
3874,Hina Shah,,Male,Finance,111898,58.0,2022-01-15
3875,Usman Ali,,Female,Finance,135463,99.0,15-02-2021
3876,Nasir babar,33,Male,IT,109653,84.0,2020/03/10
3877,Nasir Khan,,Female,Marketing,61256,99.0,2022-01-15
3878,Ayesha Noor,50,Male,Sales,,,2022-01-15
3879,Nasir Khan,thirty,Male,Finance,invalid,,2022-01-15
3880,Ayesha Noor,35,Male,HR,invalid,55.0,2020/03/10
3881,Ayesha Noor,,Female,Operations,,42.0,
3882,Sara Ahmed,,Male,Sales,invalid,,2022-01-15
3883,Sara Ahmed,,Male,Sales,invalid,,15-02-2021
3884,Hina Shah,,Female,Sales,106891,,15-02-2021
3885,Ali Khan,29,Female,IT,46623,77.0,2022-01-15
3886,Ayesha Noor,43,Male,Finance,500000,98.0,2020/03/10
3887,Usman Ali,51,Male,HR,500000,87.0,15-02-2021
3888,Faizan Ahmed,thirty,Female,Sales,,,2020-02-02
3889,Nida Malik,thirty,Female,HR,,81.0,2022-01-15
3890,Bilal Khan,thirty,Female,Finance,500000,,2020/03/10
3891,Nasir babar,thirty,Female,IT,invalid,,
3892,Ayesha Noor,41,Male,IT,78132,,2020/03/10
3893,Hina Shah,,Male,Operations,,45.0,2020/03/10
3894,Nasir Khan,,Male,IT,,81.0,2020-02-02
3895,Nasir babar,,Male,IT,invalid,,
3896,Nasir babar,,Male,Finance,134964,,2020-02-02
3897,Zainab Ali,thirty,Male,IT,,,
3898,Bilal Khan,21,Female,HR,34727,,15-02-2021
3899,Usman Ali,,Male,IT,85950,91.0,2022-01-15
3900,Nida Malik,,Male,HR,500000,,2022-01-15
3901,Ayesha Noor,28,Male,HR,invalid,,
3902,Imran Raza,26,Male,Marketing,500000,38.0,2020/03/10
3903,Nasir Khan,,Male,Sales,invalid,,15-02-2021
3904,Imran Raza,thirty,Male,HR,,74.0,
3905,Ali Khan,,Female,Marketing,invalid,86.0,15-02-2021
3906,Nasir Khan,51,Female,Marketing,,67.0,15-02-2021
3907,Nida Malik,47,Male,HR,invalid,,15-02-2021
3908,Bilal Khan,50,Female,IT,500000,,2020/03/10
3909,Nasir Khan,,Male,IT,invalid,,2020/03/10
3910,Imran Raza,thirty,Female,HR,invalid,76.0,15-02-2021
3911,Sara Ahmed,thirty,Male,Sales,invalid,,2022-01-15
3912,Usman Ali,thirty,Male,IT,invalid,,2020-02-02
3913,Ayesha Noor,55,Female,Marketing,117935,,
3914,Faizan Ahmed,,Male,Finance,invalid,92.0,15-02-2021
3915,Ayesha Noor,thirty,Female,Operations,142991,72.0,2020-02-02
3916,Nasir Khan,thirty,Male,HR,500000,,2022-01-15
3917,Sara Ahmed,,Female,IT,invalid,,
3918,Imran Raza,,Female,Operations,,37.0,2022-01-15
3919,Zainab Ali,,Female,Operations,38607,68.0,2022-01-15
3920,Ali Khan,,Male,Marketing,invalid,,15-02-2021
3921,Faizan Ahmed,thirty,Male,HR,69172,80.0,2022-01-15
3922,Hina Shah,,Female,Marketing,500000,74.0,
3923,Nasir Khan,,Female,Sales,500000,,2022-01-15
3924,Imran Raza,thirty,Female,Marketing,500000,,
3925,Ali Khan,57,Female,Marketing,,48.0,2020-02-02
3926,Ayesha Noor,thirty,Male,Marketing,78919,,15-02-2021
3927,Nida Malik,,Female,Sales,,36.0,2022-01-15
3928,Ali Khan,42,Female,Operations,112328,,
3929,Hina Shah,,Female,IT,500000,44.0,2020-02-02
3930,Imran Raza,34,Male,Operations,,,2020/03/10
3931,Faizan Ahmed,,Male,Finance,62539,51.0,2020-02-02
3932,Nida Malik,thirty,Female,Sales,invalid,,2020/03/10
3933,Ali Khan,22,Male,IT,500000,59.0,15-02-2021
3934,Faizan Ahmed,,Female,IT,500000,92.0,2022-01-15
3935,Nasir Khan,33,Female,Operations,500000,,2020-02-02
3936,Bilal Khan,37,Female,Marketing,,,2020/03/10
3937,Faizan Ahmed,58,Female,HR,,55.0,15-02-2021
3938,Bilal Khan,thirty,Female,Finance,67510,58.0,2022-01-15
3939,Nida Malik,34,Female,Operations,,37.0,15-02-2021
3940,Sara Ahmed,,Female,Finance,66408,,2020-02-02
3941,Faizan Ahmed,thirty,Male,Sales,121034,50.0,
3942,Nida Malik,22,Male,IT,500000,,15-02-2021
3943,Bilal Khan,52,Female,HR,,41.0,2020-02-02
3944,Bilal Khan,52,Male,IT,,,2022-01-15
3945,Bilal Khan,thirty,Female,Marketing,,63.0,2022-01-15
3946,Usman Ali,,Female,Marketing,,59.0,2020/03/10
3947,Ayesha Noor,54,Male,Marketing,invalid,75.0,2020/03/10
3948,Imran Raza,,Male,Finance,invalid,51.0,
3949,Ali Khan,45,Female,Marketing,500000,,
3950,Zainab Ali,thirty,Male,IT,500000,80.0,
3951,Faizan Ahmed,thirty,Male,Finance,103983,54.0,2022-01-15
3952,Zainab Ali,35,Female,Sales,500000,65.0,
3953,Faizan Ahmed,,Male,Marketing,500000,79.0,2020-02-02
3954,Ayesha Noor,,Male,HR,142506,,
3955,Nasir Khan,30,Male,IT,112518USD,71.0,
3956,Usman Ali,,Female,HR,,75.0,2020-02-02
3957,Nasir babar,53,Male,Finance,141007,,2022-01-15
3958,Faizan Ahmed,thirty,Female,HR,invalid,76.0,2022-01-15
3959,Nasir Khan,,Male,IT,,74.0,15-02-2021
3960,Bilal Khan,,Male,IT,invalid,,
3961,Faizan Ahmed,41,Female,IT,500000,,15-02-2021
3962,Usman Ali,21,Female,Marketing,invalid,,15-02-2021
3963,Nasir babar,44,Male,Operations,invalid,,2020-02-02
3964,Faizan Ahmed,34,Male,Finance,500000,,2020-02-02
3965,Ali Khan,,Male,Operations,129643,88.0,15-02-2021
3966,Imran Raza,33,Female,Operations,invalid,,2020/03/10
3967,Faizan Ahmed,36,Male,HR,,,2022-01-15
3968,Imran Raza,thirty,Female,HR,invalid,99.0,
3969,Ayesha Noor,thirty,Female,IT,invalid,50.0,15-02-2021
3970,Bilal Khan,,Female,Sales,invalid,97.0,2020/03/10
3971,Sara Ahmed,,Female,Marketing,,,15-02-2021
3972,Bilal Khan,47,Male,IT,invalid,,
3973,Usman Ali,30,Male,IT,144882,,2020-02-02
3974,Nasir Khan,39,Female,IT,93662,72.0,2020/03/10
3975,Faizan Ahmed,,Female,IT,120977,88.0,15-02-2021
3976,Nasir Khan,,Female,Finance,invalid,,15-02-2021
3977,Nasir babar,thirty,Female,Marketing,500000,,2020/03/10
3978,Hina Shah,38,Female,IT,,,2022-01-15
3979,Zainab Ali,thirty,Female,Sales,500000,,2020/03/10
3980,Hina Shah,thirty,Male,Sales,500000,77.0,15-02-2021
3981,Bilal Khan,thirty,Male,Sales,invalid,,
3982,Bilal Khan,thirty,Female,Sales,500000,41.0,2020/03/10
3983,Nasir Khan,thirty,Male,HR,71442,,2022-01-15
3984,Sara Ahmed,56,Male,Marketing,500000,,2022-01-15
3985,Ayesha Noor,,Female,Operations,115928,,
3986,Zainab Ali,39,Male,Sales,70785,57.0,2020/03/10
3987,Bilal Khan,,Female,Sales,67045,84.0,2020-02-02
3988,Nida Malik,52,Female,Finance,500000,,2020-02-02
3989,Ayesha Noor,35,Male,IT,500000,79.0,2022-01-15
3990,Nasir Khan,21,Male,IT,500000,39.0,2022-01-15
3991,Ali Khan,,Male,Operations,106005,46.0,2020/03/10
3992,Ayesha Noor,33,Female,IT,500000,,2020-02-02
3993,Nasir babar,thirty,Male,HR,39693,,2020-02-02
3994,Imran Raza,20,Female,Finance,500000,,
3995,Ali Khan,45,Male,Marketing,invalid,51.0,15-02-2021
3996,Imran Raza,thirty,Male,Marketing,500000,,
3997,Sara Ahmed,thirty,Male,Marketing,500000,,2022-01-15
3998,Faizan Ahmed,thirty,Male,Finance,500000,52.0,2020/03/10
3999,Sara Ahmed,31,Male,HR,,,2020-02-02
4000,Zainab Ali,,Female,HR,,48.0,2022-01-15
4001,Nasir babar,24,Male,IT,invalid,71.0,15-02-2021
4002,Hina Shah,thirty,Female,Finance,,48.0,2020-02-02
4003,Faizan Ahmed,28,Male,Finance,,88.0,2020/03/10
4004,Sara Ahmed,,Male,Operations,64037,39.0,2020/03/10
4005,Nida Malik,41,Female,Operations,106722,,15-02-2021
4006,Nasir Khan,52,Male,Finance,500000,93.0,
4007,Hina Shah,24,Female,Finance,invalid,,
4008,Nasir babar,27,Male,HR,invalid,,2022-01-15
4009,Sara Ahmed,thirty,Male,Sales,90505,,2022-01-15
4010,Ali Khan,,Male,IT,72060,61.0,2020/03/10
4011,Imran Raza,thirty,Female,Sales,500000,,2020/03/10
4012,Nasir Khan,thirty,Female,Sales,500000,41.0,
4013,Hina Shah,35,Male,Sales,500000,66.0,2020-02-02
4014,Nida Malik,thirty,Male,Sales,,,2022-01-15
4015,Nasir Khan,thirty,Female,Finance,500000,,2020/03/10
4016,Faizan Ahmed,thirty,Male,Sales,139128USD,97.0,2020/03/10
4017,Nida Malik,thirty,Male,Marketing,500000,,15-02-2021
4018,Hina Shah,,Male,Marketing,,84.0,2020/03/10
4019,Zainab Ali,32,Male,Sales,500000,89.0,2020/03/10
4020,Nasir Khan,59,Male,Operations,500000,36.0,2022-01-15
4021,Nida Malik,,Female,Marketing,500000,,
4022,Nasir Khan,,Male,HR,,,2020/03/10
4023,Faizan Ahmed,25,Male,Finance,invalid,65.0,2020-02-02
4024,Zainab Ali,,Female,Sales,142168,,
4025,Sara Ahmed,thirty,Female,IT,invalid,74.0,
4026,Ali Khan,33,Male,Finance,,45.0,
4027,Nida Malik,32,Female,IT,500000,37.0,2020-02-02
4028,Ali Khan,thirty,Male,Finance,46701,,2022-01-15
4029,Faizan Ahmed,,Male,HR,,,2020-02-02
4030,Nida Malik,32,Female,Sales,invalid,,2020-02-02
4031,Imran Raza,,Female,Marketing,invalid,,2020/03/10
4032,Nasir Khan,,Female,Operations,146262,53.0,
4033,Sara Ahmed,,Female,Operations,33112,,15-02-2021
4034,Ayesha Noor,59,Male,Finance,58268,41.0,2020-02-02
4035,Nida Malik,27,Male,IT,invalid,,2022-01-15
4036,Ali Khan,thirty,Male,Operations,,63.0,2022-01-15
4037,Faizan Ahmed,41,Female,IT,invalid,,2020/03/10
4038,Imran Raza,59,Female,IT,invalid,,2020-02-02
4039,Sara Ahmed,48,Female,Sales,invalid,,
4040,Faizan Ahmed,thirty,Male,Sales,invalidUSD,79.0,
4041,Nida Malik,thirty,Male,HR,,,
4042,Nida Malik,thirty,Male,IT,500000,93.0,2020-02-02
4043,Zainab Ali,38,Female,IT,108104,,2020-02-02
4044,Nida Malik,45,Male,Finance,invalidUSD,,
4045,Nasir Khan,thirty,Male,Marketing,500000,88.0,2020/03/10
4046,Nasir Khan,thirty,Male,Operations,invalid,,2022-01-15
4047,Nasir babar,,Female,IT,invalid,98.0,2022-01-15
4048,Nasir Khan,29,Male,Sales,invalid,66.0,2020-02-02
4049,Hina Shah,,Male,IT,,,
4050,Bilal Khan,,Male,Operations,500000,,15-02-2021
4051,Ayesha Noor,,Female,IT,121856,43.0,2020/03/10
4052,Nasir babar,37,Male,HR,147199,49.0,2020/03/10
4053,Bilal Khan,thirty,Male,Marketing,NoneUSD,,2020/03/10
4054,Zainab Ali,thirty,Male,Sales,invalid,88.0,2022-01-15
4055,Sara Ahmed,31,Male,IT,500000,,2020-02-02
4056,Usman Ali,,Male,Operations,invalid,,2022-01-15
4057,Hina Shah,25,Male,Marketing,83820,,
4058,Usman Ali,21,Female,IT,invalid,,
4059,Ali Khan,35,Female,Marketing,500000,,2022-01-15
4060,Usman Ali,34,Male,Finance,500000,,2020-02-02
4061,Nasir babar,,Male,HR,invalid,,2020-02-02
4062,Imran Raza,27,Male,Sales,500000,99.0,
4063,Ali Khan,28,Male,HR,500000,86.0,
4064,Nasir babar,57,Female,HR,92206,,2020-02-02
4065,Ali Khan,39,Female,Finance,500000,,2020-02-02
4066,Nasir Khan,thirty,Male,Marketing,38266,53.0,
4067,Ayesha Noor,53,Female,Marketing,500000,82.0,
4068,Faizan Ahmed,45,Female,Marketing,139923,,2020-02-02
4069,Nasir babar,,Male,HR,invalidUSD,94.0,2020/03/10
4070,Hina Shah,28,Female,IT,87491USD,35.0,
4071,Zainab Ali,thirty,Female,Sales,invalid,,15-02-2021
4072,Zainab Ali,,Male,Finance,invalid,,2020/03/10
4073,Imran Raza,35,Male,IT,84629,80.0,15-02-2021
4074,Hina Shah,37,Female,Operations,invalid,44.0,2022-01-15
4075,Ali Khan,thirty,Female,Sales,,67.0,2022-01-15
4076,Zainab Ali,thirty,Male,Finance,invalid,73.0,15-02-2021
4077,Nasir Khan,thirty,Female,IT,80296,99.0,
4078,Imran Raza,thirty,Male,HR,,80.0,15-02-2021
4079,Hina Shah,,Male,HR,500000,,15-02-2021
4080,Ayesha Noor,33,Female,Operations,65887,,2020-02-02
4081,Faizan Ahmed,thirty,Male,Finance,500000,,2020-02-02
4082,Imran Raza,thirty,Male,Finance,500000,48.0,
4083,Hina Shah,29,Female,Finance,,,2020/03/10
4084,Ali Khan,thirty,Male,Finance,invalid,36.0,
4085,Hina Shah,,Male,IT,,49.0,
4086,Hina Shah,thirty,Female,Operations,148712,,15-02-2021
4087,Nasir Khan,20,Female,Operations,96277,96.0,2022-01-15
4088,Ayesha Noor,41,Male,IT,,96.0,2022-01-15
4089,Imran Raza,,Female,IT,invalid,,2022-01-15
4090,Zainab Ali,thirty,Female,Operations,131738,50.0,2020-02-02
4091,Nida Malik,thirty,Male,HR,500000,,15-02-2021
4092,Zainab Ali,46,Female,Operations,,,15-02-2021
4093,Imran Raza,,Male,Sales,40698,,2022-01-15
4094,Zainab Ali,,Female,Marketing,500000,,15-02-2021
4095,Hina Shah,thirty,Female,Operations,500000,,
4096,Nida Malik,thirty,Male,Operations,146856,,
4097,Hina Shah,,Female,HR,107994,,2020-02-02
4098,Sara Ahmed,25,Female,Operations,invalid,76.0,2020-02-02
4099,Nida Malik,20,Male,HR,118939,,15-02-2021
4100,Sara Ahmed,,Female,Finance,500000,,15-02-2021
4101,Nida Malik,thirty,Female,HR,500000,77.0,2020/03/10
4102,Imran Raza,47,Male,IT,invalid,,2020-02-02
4103,Bilal Khan,53,Male,Finance,,,
4104,Nida Malik,52,Male,Sales,,85.0,2022-01-15
4105,Zainab Ali,,Female,HR,500000,,15-02-2021
4106,Sara Ahmed,,Female,HR,81952,,
4107,Sara Ahmed,32,Male,IT,,,2020/03/10
4108,Usman Ali,29,Female,Operations,,,2022-01-15
4109,Ali Khan,,Female,Operations,500000,,2022-01-15
4110,Faizan Ahmed,39,Male,IT,invalid,81.0,2022-01-15
4111,Hina Shah,thirty,Male,Sales,invalid,,
4112,Nasir babar,thirty,Female,Sales,,,2020/03/10
4113,Sara Ahmed,,Male,HR,invalid,,15-02-2021
4114,Faizan Ahmed,,Male,Operations,500000,,2020-02-02
4115,Faizan Ahmed,,Male,Marketing,124124,92.0,2020-02-02
4116,Nida Malik,thirty,Female,Finance,,,2022-01-15
4117,Zainab Ali,thirty,Female,Finance,,44.0,2022-01-15
4118,Zainab Ali,,Male,Marketing,,,2020/03/10
4119,Faizan Ahmed,,Female,Operations,,48.0,2020-02-02
4120,Bilal Khan,,Female,Sales,,,2020/03/10
4121,Nasir babar,49,Female,Operations,invalid,62.0,15-02-2021
4122,Nasir babar,,Female,Finance,,41.0,2020-02-02
4123,Ayesha Noor,58,Male,IT,invalid,,
4124,Ayesha Noor,,Male,HR,140517,53.0,2022-01-15
4125,Imran Raza,28,Male,Finance,,37.0,2020/03/10
4126,Nida Malik,40,Female,Finance,121628,,2020-02-02
4127,Zainab Ali,thirty,Female,Operations,100911,,2022-01-15
4128,Nasir Khan,thirty,Female,Operations,130037,,2020/03/10
4129,Zainab Ali,46,Male,Marketing,invalid,55.0,15-02-2021
4130,Bilal Khan,thirty,Female,Operations,123425,,2020/03/10
4131,Imran Raza,thirty,Male,Finance,149633,,2020-02-02
4132,Nida Malik,thirty,Female,Sales,500000,,15-02-2021
4133,Nida Malik,,Female,Marketing,,76.0,15-02-2021
4134,Ayesha Noor,thirty,Male,IT,,,
4135,Hina Shah,,Female,Marketing,50579,70.0,15-02-2021
4136,Nasir babar,,Male,Finance,invalid,,15-02-2021
4137,Ali Khan,,Male,HR,141561,,
4138,Imran Raza,,Female,IT,invalid,65.0,15-02-2021
4139,Imran Raza,23,Female,IT,78652,81.0,2022-01-15
4140,Ali Khan,34,Male,Sales,500000,,2020-02-02
4141,Ali Khan,thirty,Male,Finance,,79.0,2020-02-02
4142,Faizan Ahmed,thirty,Male,Operations,500000,36.0,2020-02-02
4143,Ali Khan,thirty,Male,IT,132209,57.0,2020/03/10
4144,Usman Ali,,Female,Operations,invalid,,15-02-2021
4145,Bilal Khan,,Female,Sales,,51.0,2020/03/10
4146,Ali Khan,thirty,Male,IT,invalid,,
4147,Sara Ahmed,thirty,Female,IT,500000,,
4148,Imran Raza,30,Female,Marketing,invalid,,2020/03/10
4149,Nasir Khan,thirty,Male,Operations,,,
4150,Nasir Khan,thirty,Male,Finance,94300,61.0,2022-01-15
4151,Nida Malik,,Female,Operations,,76.0,15-02-2021
4152,Nida Malik,55,Male,Marketing,500000,,2022-01-15
4153,Ayesha Noor,,Female,Finance,invalid,,2020/03/10
4154,Imran Raza,thirty,Male,Operations,37471,,2022-01-15
4155,Nida Malik,33,Male,IT,68853,77.0,15-02-2021
4156,Faizan Ahmed,58,Male,Sales,,52.0,15-02-2021
4157,Faizan Ahmed,35,Female,Marketing,invalid,,2020-02-02
4158,Nasir babar,,Male,Marketing,invalid,,15-02-2021
4159,Ayesha Noor,,Female,Finance,,97.0,2022-01-15
4160,Ali Khan,thirty,Male,Marketing,500000,84.0,
4161,Zainab Ali,thirty,Male,HR,invalid,37.0,
4162,Sara Ahmed,,Male,Finance,500000,68.0,2022-01-15
4163,Nida Malik,thirty,Male,HR,500000USD,93.0,2020-02-02
4164,Imran Raza,51,Female,Marketing,500000,,2020/03/10
4165,Usman Ali,,Female,Marketing,,39.0,
4166,Faizan Ahmed,,Male,Finance,,73.0,2020-02-02
4167,Hina Shah,thirty,Female,IT,500000,,
4168,Nida Malik,37,Male,Marketing,invalid,88.0,15-02-2021
4169,Ali Khan,28,Female,Finance,52831,71.0,
4170,Usman Ali,thirty,Male,Sales,,,
4171,Bilal Khan,,Female,IT,invalid,45.0,2020/03/10
4172,Zainab Ali,,Male,Operations,,,
4173,Nasir Khan,,Male,Finance,invalid,,2020-02-02
4174,Nasir Khan,58,Male,IT,,85.0,2020-02-02
4175,Zainab Ali,,Female,IT,invalid,37.0,15-02-2021
4176,Bilal Khan,thirty,Female,HR,500000,,
4177,Ayesha Noor,20,Female,Sales,invalid,,15-02-2021
4178,Hina Shah,,Male,Operations,61732,,15-02-2021
4179,Hina Shah,,Female,HR,invalid,,2020-02-02
4180,Nida Malik,39,Female,HR,,45.0,2020/03/10
4181,Hina Shah,,Female,Marketing,invalid,,
4182,Nasir Khan,48,Male,Operations,142827,,
4183,Faizan Ahmed,,Female,Sales,invalid,,2020/03/10
4184,Ayesha Noor,,Female,Finance,90443,61.0,15-02-2021
4185,Zainab Ali,thirty,Female,IT,500000,,15-02-2021
4186,Imran Raza,,Male,IT,invalid,,15-02-2021
4187,Sara Ahmed,34,Male,Operations,,,2020/03/10
4188,Ayesha Noor,48,Female,Sales,500000,69.0,2020/03/10
4189,Ali Khan,thirty,Male,Sales,500000,,
4190,Usman Ali,thirty,Male,HR,invalid,87.0,15-02-2021
4191,Ali Khan,thirty,Male,IT,500000,,2020-02-02
4192,Sara Ahmed,22,Male,Marketing,35191,90.0,15-02-2021
4193,Usman Ali,thirty,Female,Operations,invalid,,2022-01-15
4194,Hina Shah,,Female,HR,invalid,61.0,2020/03/10
4195,Usman Ali,35,Female,Finance,invalid,,2020-02-02
4196,Zainab Ali,37,Female,IT,78644,,15-02-2021
4197,Sara Ahmed,,Male,Operations,53767,,2022-01-15
4198,Nida Malik,60,Female,HR,invalid,45.0,
4199,Ayesha Noor,55,Female,Finance,500000,99.0,2020/03/10
4200,Ali Khan,thirty,Male,Sales,103516,,2020-02-02
4201,Hina Shah,27,Female,IT,,,
4202,Nida Malik,,Male,Marketing,,,
4203,Nasir Khan,thirty,Female,IT,,,2020-02-02
4204,Imran Raza,22,Male,HR,invalid,,2020/03/10
4205,Ayesha Noor,,Male,HR,,86.0,2020-02-02
4206,Nasir Khan,45,Male,IT,,,2020-02-02
4207,Nida Malik,46,Female,HR,invalid,55.0,2020-02-02
4208,Nida Malik,40,Female,Finance,,66.0,15-02-2021
4209,Ali Khan,55,Female,Operations,invalid,,2020/03/10
4210,Ayesha Noor,38,Female,Finance,invalid,,2020/03/10
4211,Usman Ali,56,Female,Finance,,,
4212,Nida Malik,25,Female,HR,500000,59.0,2020-02-02
4213,Nasir babar,thirty,Male,Operations,invalid,45.0,2020/03/10
4214,Faizan Ahmed,44,Male,Operations,500000,,2020-02-02
4215,Ayesha Noor,,Female,IT,103962,88.0,2020/03/10
4216,Imran Raza,43,Male,Operations,500000,,15-02-2021
4217,Usman Ali,thirty,Male,Operations,500000,,15-02-2021
4218,Nasir Khan,thirty,Female,HR,138712,54.0,2022-01-15
4219,Nida Malik,thirty,Male,HR,,,
4220,Faizan Ahmed,,Male,Marketing,invalid,97.0,2020/03/10
4221,Nasir Khan,46,Female,IT,95551,,
4222,Faizan Ahmed,,Male,Operations,94715,,
4223,Usman Ali,,Male,Operations,103016,,
4224,Ali Khan,thirty,Female,HR,,82.0,2022-01-15
4225,Ayesha Noor,thirty,Male,Finance,44707,,
4226,Bilal Khan,thirty,Male,Finance,67607,74.0,2020-02-02
4227,Nida Malik,48,Male,IT,,99.0,2022-01-15
4228,Nasir Khan,thirty,Male,HR,invalid,,15-02-2021
4229,Nasir Khan,27,Female,Marketing,,98.0,
4230,Zainab Ali,thirty,Male,Operations,,61.0,2020/03/10
4231,Faizan Ahmed,,Male,IT,500000,48.0,2020-02-02
4232,Ayesha Noor,42,Female,HR,500000,99.0,2020/03/10
4233,Imran Raza,,Male,Sales,93946,48.0,2022-01-15
4234,Sara Ahmed,thirty,Female,Marketing,invalid,88.0,2020-02-02
4235,Usman Ali,,Female,Marketing,82407,,2020-02-02
4236,Zainab Ali,thirty,Male,Finance,500000,64.0,
4237,Ayesha Noor,,Female,Sales,,55.0,
4238,Nida Malik,,Male,Marketing,invalid,92.0,
4239,Faizan Ahmed,29,Male,Finance,invalid,45.0,2020-02-02
4240,Ali Khan,,Male,Sales,invalid,,2020/03/10
4241,Nida Malik,thirty,Female,Operations,500000,,15-02-2021
4242,Ayesha Noor,54,Female,Sales,143356,53.0,15-02-2021
4243,Ayesha Noor,,Female,HR,500000,,
4244,Ali Khan,47,Female,Finance,139598,58.0,
4245,Bilal Khan,33,Female,Sales,500000,48.0,2020/03/10
4246,Hina Shah,thirty,Female,Marketing,,,
4247,Bilal Khan,,Female,Operations,invalid,36.0,
4248,Nasir babar,,Male,IT,137117,,2022-01-15
4249,Bilal Khan,37,Female,Sales,,45.0,2022-01-15
4250,Nasir babar,55,Male,HR,,83.0,2020/03/10
4251,Hina Shah,47,Male,Finance,500000,,15-02-2021
4252,Nida Malik,,Male,Finance,114479,,2022-01-15
4253,Ali Khan,34,Male,Marketing,invalid,,2020-02-02
4254,Nasir babar,thirty,Female,IT,,39.0,2022-01-15
4255,Usman Ali,,Male,Operations,,,2020-02-02
4256,Usman Ali,41,Female,Sales,99646,,2020/03/10
4257,Nasir Khan,thirty,Female,IT,93963,,15-02-2021
4258,Usman Ali,thirty,Male,Marketing,invalid,,15-02-2021
4259,Nasir babar,40,Female,Marketing,104111,88.0,2022-01-15
4260,Faizan Ahmed,thirty,Male,Marketing,,79.0,2020/03/10
4261,Zainab Ali,thirty,Female,Operations,invalid,,15-02-2021
4262,Ayesha Noor,31,Female,Marketing,,,2020/03/10
4263,Ayesha Noor,30,Male,HR,500000,81.0,
4264,Hina Shah,,Female,IT,,,2020/03/10
4265,Nida Malik,32,Male,HR,,,15-02-2021
4266,Bilal Khan,,Female,Finance,33918,62.0,2022-01-15
4267,Nasir Khan,,Female,HR,invalid,,2022-01-15
4268,Imran Raza,,Male,Sales,90137,,2020-02-02
4269,Hina Shah,32,Female,Operations,500000,,2020/03/10
4270,Nida Malik,,Female,IT,,35.0,15-02-2021
4271,Ali Khan,,Female,HR,invalid,63.0,15-02-2021
4272,Imran Raza,55,Female,Sales,91625,80.0,15-02-2021
4273,Nida Malik,30,Female,HR,invalid,,15-02-2021
4274,Hina Shah,39,Male,Finance,,,15-02-2021
4275,Bilal Khan,thirty,Male,Operations,39975,,2020/03/10
4276,Imran Raza,thirty,Female,Finance,141141,98.0,2020/03/10
4277,Bilal Khan,thirty,Female,IT,127585,,15-02-2021
4278,Sara Ahmed,thirty,Female,Operations,,,2020-02-02
4279,Hina Shah,thirty,Male,Operations,500000,,2020-02-02
4280,Nida Malik,thirty,Male,Finance,62972,86.0,15-02-2021
4281,Nasir Khan,thirty,Female,Finance,141152,,2022-01-15
4282,Hina Shah,59,Male,Sales,96330,,2022-01-15
4283,Sara Ahmed,thirty,Male,IT,,85.0,15-02-2021
4284,Nida Malik,52,Male,Sales,invalid,,
4285,Sara Ahmed,,Female,Sales,500000,35.0,2020-02-02
4286,Bilal Khan,,Male,Finance,36449,83.0,2020/03/10
4287,Usman Ali,thirty,Female,HR,101941,66.0,2020-02-02
4288,Ali Khan,,Male,HR,invalid,49.0,15-02-2021
4289,Hina Shah,49,Female,Marketing,71542,,15-02-2021
4290,Nida Malik,,Male,IT,invalid,,2020/03/10
4291,Hina Shah,,Male,HR,invalid,,2022-01-15
4292,Nasir babar,thirty,Male,HR,invalid,,2022-01-15
4293,Nasir Khan,thirty,Female,HR,,54.0,15-02-2021
4294,Nasir Khan,thirty,Female,HR,,86.0,15-02-2021
4295,Zainab Ali,,Female,HR,104112,,
